sample,nu,weight_mode,t_train_end,rel_l2_train_mean,rel_l2_train_max,rel_l2_extrap_mean,rel_l2_extrap_max,final_rel_l2,final_spec_dist,first_cross_rel_l2,first_cross_spec_dist,early_warning_lead
sample0,0.0031830988618379067,uniform,1.0,0.0001071933069578128,0.0001809527506045094,0.015117880208873107,0.04661347530458009,0.04661347530458009,11.628289367805474,0.9949495196342468,1.0753535032272339,-0.08040398359298706
sample1,0.0031830988618379067,uniform,1.0,0.00017147590133445082,0.00028751262226715054,0.07415818089280622,0.25165288845414235,0.25165288845414235,21.396701768617447,0.8642929196357727,1.0753535032272339,-0.21106058359146118
sample2,0.0031830988618379067,uniform,1.0,0.00021224383260285795,0.0003662927541562692,0.06564351034978094,0.1749792697595957,0.1749792697595957,12.092091991572012,0.5125252604484558,1.0753535032272339,-0.5628282427787781
sample3,0.0031830988618379067,uniform,1.0,0.00021855860220383567,0.00030572039080523794,0.2544647542761517,0.49592908365565735,0.49592908365565735,36.77310455921114,1.0150505304336548,1.035151481628418,-0.020100951194763184
sample4,0.0031830988618379067,uniform,1.0,0.0002841176540154686,0.00040875645949299576,0.129327030260537,0.29858866144194024,0.29858866144194024,38.1291562432562,1.0251010656356812,1.065303087234497,-0.04020202159881592
sample5,0.0031830988618379067,uniform,1.0,0.00016340617774995093,0.0002849074198600086,0.12893233586601383,0.3348323214515305,0.3348323214515305,46.43222322847433,0.9748485088348389,1.0552525520324707,-0.08040404319763184
sample6,0.0031830988618379067,uniform,1.0,0.00021440946467985475,0.00038336680089624353,0.1969669975356173,0.45561838463705395,0.45561838463705395,101.93760293599193,0.5828787684440613,1.0452020168304443,-0.46232324838638306
sample7,0.0031830988618379067,uniform,1.0,0.00014032572720044996,0.00019016721859699582,0.3179324231809105,0.6092644669478435,0.6092644669478435,67.42927229898616,1.0150505304336548,1.0251010656356812,-0.010050535202026367
