t,x,u
0.4723232323,-0.3242187500,-0.4033065845
0.4723232323,-0.3203125000,-0.3985703415
0.4723232323,-0.3164062500,-0.3938293922
0.4723232323,-0.3125000000,-0.3890838106
0.4723232323,-0.3085937500,-0.3843336700
0.4723232323,-0.3046875000,-0.3795790428
0.4723232323,-0.3007812500,-0.3748200010
0.4723232323,-0.2968750000,-0.3700566156
0.4723232323,-0.2929687500,-0.3652889571
0.4723232323,-0.2890625000,-0.3605170953
0.4723232323,-0.2851562500,-0.3557410994
0.4723232323,-0.2812500000,-0.3509610379
0.4723232323,-0.2773437500,-0.3461769785
0.4723232323,-0.2734375000,-0.3413889887
0.4723232323,-0.2695312500,-0.3365971350
0.4723232323,-0.2656250000,-0.3318014836
0.4723232323,-0.2617187500,-0.3270021000
0.4723232323,-0.2578125000,-0.3221990492
0.4723232323,-0.2539062500,-0.3173923956
0.4723232323,-0.2500000000,-0.3125822031
0.4723232323,-0.2460937500,-0.3077685351
0.4723232323,-0.2421875000,-0.3029514544
0.4723232323,-0.2382812500,-0.2981310234
0.4723232323,-0.2343750000,-0.2933073041
0.4723232323,-0.2304687500,-0.2884803578
0.4723232323,-0.2265625000,-0.2836502456
0.4723232323,-0.2226562500,-0.2788170278
0.4723232323,-0.2187500000,-0.2739807647
0.4723232323,-0.2148437500,-0.2691415158
0.4723232323,-0.2109375000,-0.2642993403
0.4723232323,-0.2070312500,-0.2594542972
0.4723232323,-0.2031250000,-0.2546064448
0.4723232323,-0.1992187500,-0.2497558411
0.4723232323,-0.1953125000,-0.2449025439
0.4723232323,-0.1914062500,-0.2400466105
0.4723232323,-0.1875000000,-0.2351880977
0.4723232323,-0.1835937500,-0.2303270621
0.4723232323,-0.1796875000,-0.2254635601
0.4723232323,-0.1757812500,-0.2205976476
0.4723232323,-0.1718750000,-0.2157293802
0.4723232323,-0.1679687500,-0.2108588132
0.4723232323,-0.1640625000,-0.2059860017
0.4723232323,-0.1601562500,-0.2011110003
0.4723232323,-0.1562500000,-0.1962338635
0.4723232323,-0.1523437500,-0.1913546455
0.4723232323,-0.1484375000,-0.1864734003
0.4723232323,-0.1445312500,-0.1815901815
0.4723232323,-0.1406250000,-0.1767050426
0.4723232323,-0.1367187500,-0.1718180369
0.4723232323,-0.1328125000,-0.1669292172
0.4723232323,-0.1289062500,-0.1620386364
0.4723232323,-0.1250000000,-0.1571463472
0.4723232323,-0.1210937500,-0.1522524019
0.4723232323,-0.1171875000,-0.1473568527
0.4723232323,-0.1132812500,-0.1424597519
0.4723232323,-0.1093750000,-0.1375611512
0.4723232323,-0.1054687500,-0.1326611026
0.4723232323,-0.1015625000,-0.1277596576
0.4723232323,-0.0976562500,-0.1228568678
0.4723232323,-0.0937500000,-0.1179527846
0.4723232323,-0.0898437500,-0.1130474594
0.4723232323,-0.0859375000,-0.1081409435
0.4723232323,-0.0820312500,-0.1032332880
0.4723232323,-0.0781250000,-0.0983245441
0.4723232323,-0.0742187500,-0.0934147629
0.4723232323,-0.0703125000,-0.0885039955
0.4723232323,-0.0664062500,-0.0835922930
0.4723232323,-0.0625000000,-0.0786797063
0.4723232323,-0.0585937500,-0.0737662866
0.4723232323,-0.0546875000,-0.0688520850
0.4723232323,-0.0507812500,-0.0639371527
0.4723232323,-0.0468750000,-0.0590215408
0.4723232323,-0.0429687500,-0.0541053007
0.4723232323,-0.0390625000,-0.0491884838
0.4723232323,-0.0351562500,-0.0442711415
0.4723232323,-0.0312500000,-0.0393533256
0.4723232323,-0.0273437500,-0.0344350878
0.4723232323,-0.0234375000,-0.0295164801
0.4723232323,-0.0195312500,-0.0245975545
0.4723232323,-0.0156250000,-0.0196783635
0.4723232323,-0.0117187500,-0.0147589596
0.4723232323,-0.0078125000,-0.0098393957
0.4723232323,-0.0039062500,-0.0049197247
0.4723232323,0.0000000000,0.0000000000
0.4723232323,0.0039062500,0.0049197247
0.4723232323,0.0078125000,0.0098393957
0.4723232323,0.0117187500,0.0147589596
0.4723232323,0.0156250000,0.0196783635
0.4723232323,0.0195312500,0.0245975545
0.4723232323,0.0234375000,0.0295164801
0.4723232323,0.0273437500,0.0344350878
0.4723232323,0.0312500000,0.0393533256
0.4723232323,0.0351562500,0.0442711415
0.4723232323,0.0390625000,0.0491884838
0.4723232323,0.0429687500,0.0541053007
0.4723232323,0.0468750000,0.0590215408
0.4723232323,0.0507812500,0.0639371527
0.4723232323,0.0546875000,0.0688520850
0.4723232323,0.0585937500,0.0737662866
0.4723232323,0.0625000000,0.0786797063
0.4723232323,0.0664062500,0.0835922930
0.4723232323,0.0703125000,0.0885039955
0.4723232323,0.0742187500,0.0934147629
0.4723232323,0.0781250000,0.0983245441
0.4723232323,0.0820312500,0.1032332880
0.4723232323,0.0859375000,0.1081409435
0.4723232323,0.0898437500,0.1130474594
0.4723232323,0.0937500000,0.1179527846
0.4723232323,0.0976562500,0.1228568678
0.4723232323,0.1015625000,0.1277596576
0.4723232323,0.1054687500,0.1326611026
0.4723232323,0.1093750000,0.1375611512
0.4723232323,0.1132812500,0.1424597519
0.4723232323,0.1171875000,0.1473568527
0.4723232323,0.1210937500,0.1522524019
0.4723232323,0.1250000000,0.1571463472
0.4723232323,0.1289062500,0.1620386364
0.4723232323,0.1328125000,0.1669292172
0.4723232323,0.1367187500,0.1718180369
0.4723232323,0.1406250000,0.1767050426
0.4723232323,0.1445312500,0.1815901815
0.4723232323,0.1484375000,0.1864734003
0.4723232323,0.1523437500,0.1913546455
0.4723232323,0.1562500000,0.1962338635
0.4723232323,0.1601562500,0.2011110003
0.4723232323,0.1640625000,0.2059860017
0.4723232323,0.1679687500,0.2108588132
0.4723232323,0.1718750000,0.2157293802
0.4723232323,0.1757812500,0.2205976476
0.4723232323,0.1796875000,0.2254635601
0.4723232323,0.1835937500,0.2303270621
0.4723232323,0.1875000000,0.2351880977
0.4723232323,0.1914062500,0.2400466105
0.4723232323,0.1953125000,0.2449025439
0.4723232323,0.1992187500,0.2497558411
0.4723232323,0.2031250000,0.2546064448
0.4723232323,0.2070312500,0.2594542972
0.4723232323,0.2109375000,0.2642993403
0.4723232323,0.2148437500,0.2691415158
0.4723232323,0.2187500000,0.2739807647
0.4723232323,0.2226562500,0.2788170278
0.4723232323,0.2265625000,0.2836502456
0.4723232323,0.2304687500,0.2884803578
0.4723232323,0.2343750000,0.2933073041
0.4723232323,0.2382812500,0.2981310234
0.4723232323,0.2421875000,0.3029514544
0.4723232323,0.2460937500,0.3077685351
0.4723232323,0.2500000000,0.3125822031
0.4723232323,0.2539062500,0.3173923956
0.4723232323,0.2578125000,0.3221990492
0.4723232323,0.2617187500,0.3270021000
0.4723232323,0.2656250000,0.3318014836
0.4723232323,0.2695312500,0.3365971350
0.4723232323,0.2734375000,0.3413889887
0.4723232323,0.2773437500,0.3461769785
0.4723232323,0.2812500000,0.3509610379
0.4723232323,0.2851562500,0.3557410994
0.4723232323,0.2890625000,0.3605170953
0.4723232323,0.2929687500,0.3652889571
0.4723232323,0.2968750000,0.3700566156
0.4723232323,0.3007812500,0.3748200010
0.4723232323,0.3046875000,0.3795790428
0.4723232323,0.3085937500,0.3843336700
0.4723232323,0.3125000000,0.3890838106
0.4723232323,0.3164062500,0.3938293922
0.4723232323,0.3203125000,0.3985703415
0.4723232323,0.3242187500,0.4033065845
0.4723232323,0.3281250000,0.4080380463
0.4723232323,0.3320312500,0.4127646514
0.4723232323,0.3359375000,0.4174863235
0.4723232323,0.3398437500,0.4222029854
0.4723232323,0.3437500000,0.4269145592
0.4723232323,0.3476562500,0.4316209659
0.4723232323,0.3515625000,0.4363221258
0.4723232323,0.3554687500,0.4410179584
0.4723232323,0.3593750000,0.4457083821
0.4723232323,0.3632812500,0.4503933146
0.4723232323,0.3671875000,0.4550726723
0.4723232323,0.3710937500,0.4597463709
0.4723232323,0.3750000000,0.4644143252
0.4723232323,0.3789062500,0.4690764486
0.4723232323,0.3828125000,0.4737326538
0.4723232323,0.3867187500,0.4783828522
0.4723232323,0.3906250000,0.4830269544
0.4723232323,0.3945312500,0.4876648697
0.4723232323,0.3984375000,0.4922965061
0.4723232323,0.4023437500,0.4969217708
0.4723232323,0.4062500000,0.5015405695
0.4723232323,0.4101562500,0.5061528069
0.4723232323,0.4140625000,0.5107583862
0.4723232323,0.4179687500,0.5153572096
0.4723232323,0.4218750000,0.5199491779
0.4723232323,0.4257812500,0.5245341904
0.4723232323,0.4296875000,0.5291121453
0.4723232323,0.4335937500,0.5336829391
0.4723232323,0.4375000000,0.5382464671
0.4723232323,0.4414062500,0.5428026230
0.4723232323,0.4453125000,0.5473512991
0.4723232323,0.4492187500,0.5518923861
0.4723232323,0.4531250000,0.5564257731
0.4723232323,0.4570312500,0.5609513475
0.4723232323,0.4609375000,0.5654689953
0.4723232323,0.4648437500,0.5699786006
0.4723232323,0.4687500000,0.5744800458
0.4723232323,0.4726562500,0.5789732115
0.4723232323,0.4765625000,0.5834579765
0.4723232323,0.4804687500,0.5879342177
0.4723232323,0.4843750000,0.5924018101
0.4723232323,0.4882812500,0.5968606268
0.4723232323,0.4921875000,0.6013105387
0.4723232323,0.4960937500,0.6057514149
0.4723232323,0.5000000000,0.6101831220
0.4723232323,0.5039062500,0.6146055248
0.4723232323,0.5078125000,0.6190184856
0.4723232323,0.5117187500,0.6234218645
0.4723232323,0.5156250000,0.6278155193
0.4723232323,0.5195312500,0.6321993053
0.4723232323,0.5234375000,0.6365730753
0.4723232323,0.5273437500,0.6409366797
0.4723232323,0.5312500000,0.6452899661
0.4723232323,0.5351562500,0.6496327794
0.4723232323,0.5390625000,0.6539649620
0.4723232323,0.5429687500,0.6582863532
0.4723232323,0.5468750000,0.6625967894
0.4723232323,0.5507812500,0.6668961042
0.4723232323,0.5546875000,0.6711841278
0.4723232323,0.5585937500,0.6754606876
0.4723232323,0.5625000000,0.6797256074
0.4723232323,0.5664062500,0.6839787078
0.4723232323,0.5703125000,0.6882198061
0.4723232323,0.5742187500,0.6924487157
0.4723232323,0.5781250000,0.6966652466
0.4723232323,0.5820312500,0.7008692049
0.4723232323,0.5859375000,0.7050603930
0.4723232323,0.5898437500,0.7092386090
0.4723232323,0.5937500000,0.7134036473
0.4723232323,0.5976562500,0.7175552977
0.4723232323,0.6015625000,0.7216933458
0.4723232323,0.6054687500,0.7258175726
0.4723232323,0.6093750000,0.7299277545
0.4723232323,0.6132812500,0.7340236632
0.4723232323,0.6171875000,0.7381050653
0.4723232323,0.6210937500,0.7421717223
0.4723232323,0.6250000000,0.7462233905
0.4723232323,0.6289062500,0.7502598208
0.4723232323,0.6328125000,0.7542807584
0.4723232323,0.6367187500,0.7582859427
0.4723232323,0.6406250000,0.7622751071
0.4723232323,0.6445312500,0.7662479787
0.4723232323,0.6484375000,0.7702042784
0.4723232323,0.6523437500,0.7741437202
0.4723232323,0.6562500000,0.7780660116
0.4723232323,0.6601562500,0.7819708524
0.4723232323,0.6640625000,0.7858579357
0.4723232323,0.6679687500,0.7897269464
0.4723232323,0.6718750000,0.7935775620
0.4723232323,0.6757812500,0.7974094513
0.4723232323,0.6796875000,0.8012222749
0.4723232323,0.6835937500,0.8050156846
0.4723232323,0.6875000000,0.8087893230
0.4723232323,0.6914062500,0.8125428232
0.4723232323,0.6953125000,0.8162758082
0.4723232323,0.6992187500,0.8199878913
0.4723232323,0.7031250000,0.8236786746
0.4723232323,0.7070312500,0.8273477494
0.4723232323,0.7109375000,0.8309946955
0.4723232323,0.7148437500,0.8346190806
0.4723232323,0.7187500000,0.8382204599
0.4723232323,0.7226562500,0.8417983757
0.4723232323,0.7265625000,0.8453523566
0.4723232323,0.7304687500,0.8488819173
0.4723232323,0.7343750000,0.8523865574
0.4723232323,0.7382812500,0.8558657615
0.4723232323,0.7421875000,0.8593189979
0.4723232323,0.7460937500,0.8627457181
0.4723232323,0.7500000000,0.8661453560
0.4723232323,0.7539062500,0.8695173273
0.4723232323,0.7578125000,0.8728610282
0.4723232323,0.7617187500,0.8761758351
0.4723232323,0.7656250000,0.8794611030
0.4723232323,0.7695312500,0.8827161648
0.4723232323,0.7734375000,0.8859403301
0.4723232323,0.7773437500,0.8891328844
0.4723232323,0.7812500000,0.8922930872
0.4723232323,0.7851562500,0.8954201711
0.4723232323,0.7890625000,0.8985133404
0.4723232323,0.7929687500,0.9015717694
0.4723232323,0.7968750000,0.9045946009
0.4723232323,0.8007812500,0.9075809442
0.4723232323,0.8046875000,0.9105298739
0.4723232323,0.8085937500,0.9134404270
0.4723232323,0.8125000000,0.9163116014
0.4723232323,0.8164062500,0.9191423535
0.4723232323,0.8203125000,0.9219315952
0.4723232323,0.8242187500,0.9246781920
0.4723232323,0.8281250000,0.9273809593
0.4723232323,0.8320312500,0.9300386598
0.4723232323,0.8359375000,0.9326499998
0.4723232323,0.8398437500,0.9352136255
0.4723232323,0.8437500000,0.9377281190
0.4723232323,0.8476562500,0.9401919937
0.4723232323,0.8515625000,0.9426036900
0.4723232323,0.8554687500,0.9449615693
0.4723232323,0.8593750000,0.9472639085
0.4723232323,0.8632812500,0.9495088939
0.4723232323,0.8671875000,0.9516946138
0.4723232323,0.8710937500,0.9538190508
0.4723232323,0.8750000000,0.9558800733
0.4723232323,0.8789062500,0.9578754261
0.4723232323,0.8828125000,0.9598027192
0.4723232323,0.8867187500,0.9616594164
0.4723232323,0.8906250000,0.9634428219
0.4723232323,0.8945312500,0.9651500646
0.4723232323,0.8984375000,0.9667780817
0.4723232323,0.9023437500,0.9683235985
0.4723232323,0.9062500000,0.9697831057
0.4723232323,0.9101562500,0.9711528326
0.4723232323,0.9140625000,0.9724287149
0.4723232323,0.9179687500,0.9736063538
0.4723232323,0.9218750000,0.9746809630
0.4723232323,0.9257812500,0.9756472922
0.4723232323,0.9296875000,0.9764995105
0.4723232323,0.9335937500,0.9772310075
0.4723232323,0.9375000000,0.9778340316
0.4723232323,0.9414062500,0.9782989866
0.4723232323,0.9453125000,0.9786130049
0.4723232323,0.9492187500,0.9787569768
0.4723232323,0.9531250000,0.9786992484
0.4723232323,0.9570312500,0.9783821159
0.4723232323,0.9609375000,0.9776926913
0.4723232323,0.9648437500,0.9763998459
0.4723232323,0.9687500000,0.9740176261
0.4723232323,0.9726562500,0.9695101463
0.4723232323,0.9765625000,0.9606591556
0.4723232323,0.9804687500,0.9427352954
0.4723232323,0.9843750000,0.9058332519
0.4723232323,0.9882812500,0.8301112726
0.4723232323,0.9921875000,0.6798708342
0.4723232323,0.9960937500,0.4070441400
0.4823737374,-1.0000000000,-0.0000000000
0.4823737374,-0.9960937500,-0.4107847180
0.4823737374,-0.9921875000,-0.6848443454
0.4823737374,-0.9882812500,-0.8347763012
0.4823737374,-0.9843750000,-0.9096916758
0.4823737374,-0.9804687500,-0.9457446222
0.4823737374,-0.9765625000,-0.9629069946
0.4823737374,-0.9726562500,-0.9710973811
0.4823737374,-0.9687500000,-0.9750282784
0.4823737374,-0.9648437500,-0.9768987064
0.4823737374,-0.9609375000,-0.9777295155
0.4823737374,-0.9570312500,-0.9779960625
0.4823737374,-0.9531250000,-0.9779221894
0.4823737374,-0.9492187500,-0.9776157130
0.4823737374,-0.9453125000,-0.9771306955
0.4823737374,-0.9414062500,-0.9764960690
0.4823737374,-0.9375000000,-0.9757288250
0.4823737374,-0.9335937500,-0.9748401212
0.4823737374,-0.9296875000,-0.9738381325
0.4823737374,-0.9257812500,-0.9727294010
0.4823737374,-0.9218750000,-0.9715194894
0.4823737374,-0.9179687500,-0.9702133094
0.4823737374,-0.9140625000,-0.9688152961
0.4823737374,-0.9101562500,-0.9673295076
0.4823737374,-0.9062500000,-0.9657596872
0.4823737374,-0.9023437500,-0.9641093072
0.4823737374,-0.8984375000,-0.9623816002
0.4823737374,-0.8945312500,-0.9605795850
0.4823737374,-0.8906250000,-0.9587060876
0.4823737374,-0.8867187500,-0.9567637591
0.4823737374,-0.8828125000,-0.9547550915
0.4823737374,-0.8789062500,-0.9526824309
0.4823737374,-0.8750000000,-0.9505479901
0.4823737374,-0.8710937500,-0.9483538592
0.4823737374,-0.8671875000,-0.9461020150
0.4823737374,-0.8632812500,-0.9437943298
0.4823737374,-0.8593750000,-0.9414325794
0.4823737374,-0.8554687500,-0.9390184496
0.4823737374,-0.8515625000,-0.9365535430
0.4823737374,-0.8476562500,-0.9340393847
0.4823737374,-0.8437500000,-0.9314774274
0.4823737374,-0.8398437500,-0.9288690563
0.4823737374,-0.8359375000,-0.9262155936
0.4823737374,-0.8320312500,-0.9235183025
0.4823737374,-0.8281250000,-0.9207783906
0.4823737374,-0.8242187500,-0.9179970137
0.4823737374,-0.8203125000,-0.9151752787
0.4823737374,-0.8164062500,-0.9123142466
0.4823737374,-0.8125000000,-0.9094149350
0.4823737374,-0.8085937500,-0.9064783209
0.4823737374,-0.8046875000,-0.9035053425
0.4823737374,-0.8007812500,-0.9004969018
0.4823737374,-0.7968750000,-0.8974538663
0.4823737374,-0.7929687500,-0.8943770711
0.4823737374,-0.7890625000,-0.8912673200
0.4823737374,-0.7851562500,-0.8881253880
0.4823737374,-0.7812500000,-0.8849520221
0.4823737374,-0.7773437500,-0.8817479428
0.4823737374,-0.7734375000,-0.8785138458
0.4823737374,-0.7695312500,-0.8752504027
0.4823737374,-0.7656250000,-0.8719582625
0.4823737374,-0.7617187500,-0.8686380525
0.4823737374,-0.7578125000,-0.8652903795
0.4823737374,-0.7539062500,-0.8619158305
0.4823737374,-0.7500000000,-0.8585149738
0.4823737374,-0.7460937500,-0.8550883597
0.4823737374,-0.7421875000,-0.8516365214
0.4823737374,-0.7382812500,-0.8481599757
0.4823737374,-0.7343750000,-0.8446592237
0.4823737374,-0.7304687500,-0.8411347516
0.4823737374,-0.7265625000,-0.8375870310
0.4823737374,-0.7226562500,-0.8340165199
0.4823737374,-0.7187500000,-0.8304236630
0.4823737374,-0.7148437500,-0.8268088924
0.4823737374,-0.7109375000,-0.8231726279
0.4823737374,-0.7070312500,-0.8195152778
0.4823737374,-0.7031250000,-0.8158372390
0.4823737374,-0.6992187500,-0.8121388977
0.4823737374,-0.6953125000,-0.8084206298
0.4823737374,-0.6914062500,-0.8046828010
0.4823737374,-0.6875000000,-0.8009257677
0.4823737374,-0.6835937500,-0.7971498766
0.4823737374,-0.6796875000,-0.7933554661
0.4823737374,-0.6757812500,-0.7895428655
0.4823737374,-0.6718750000,-0.7857123960
0.4823737374,-0.6679687500,-0.7818643709
0.4823737374,-0.6640625000,-0.7779990958
0.4823737374,-0.6601562500,-0.7741168688
0.4823737374,-0.6562500000,-0.7702179808
0.4823737374,-0.6523437500,-0.7663027159
0.4823737374,-0.6484375000,-0.7623713515
0.4823737374,-0.6445312500,-0.7584241583
0.4823737374,-0.6406250000,-0.7544614011
0.4823737374,-0.6367187500,-0.7504833385
0.4823737374,-0.6328125000,-0.7464902232
0.4823737374,-0.6289062500,-0.7424823024
0.4823737374,-0.6250000000,-0.7384598177
0.4823737374,-0.6210937500,-0.7344230055
0.4823737374,-0.6171875000,-0.7303720969
0.4823737374,-0.6132812500,-0.7263073184
0.4823737374,-0.6093750000,-0.7222288912
0.4823737374,-0.6054687500,-0.7181370323
0.4823737374,-0.6015625000,-0.7140319539
0.4823737374,-0.5976562500,-0.7099138638
0.4823737374,-0.5937500000,-0.7057829658
0.4823737374,-0.5898437500,-0.7016394594
0.4823737374,-0.5859375000,-0.6974835400
0.4823737374,-0.5820312500,-0.6933153993
0.4823737374,-0.5781250000,-0.6891352253
0.4823737374,-0.5742187500,-0.6849432020
0.4823737374,-0.5703125000,-0.6807395102
0.4823737374,-0.5664062500,-0.6765243270
0.4823737374,-0.5625000000,-0.6722978264
0.4823737374,-0.5585937500,-0.6680601789
0.4823737374,-0.5546875000,-0.6638115518
0.4823737374,-0.5507812500,-0.6595521096
0.4823737374,-0.5468750000,-0.6552820136
0.4823737374,-0.5429687500,-0.6510014223
0.4823737374,-0.5390625000,-0.6467104911
0.4823737374,-0.5351562500,-0.6424093729
0.4823737374,-0.5312500000,-0.6380982180
0.4823737374,-0.5273437500,-0.6337771737
0.4823737374,-0.5234375000,-0.6294463852
0.4823737374,-0.5195312500,-0.6251059948
0.4823737374,-0.5156250000,-0.6207561428
0.4823737374,-0.5117187500,-0.6163969668
0.4823737374,-0.5078125000,-0.6120286024
0.4823737374,-0.5039062500,-0.6076511827
0.4823737374,-0.5000000000,-0.6032648388
0.4823737374,-0.4960937500,-0.5988696997
0.4823737374,-0.4921875000,-0.5944658922
0.4823737374,-0.4882812500,-0.5900535412
0.4823737374,-0.4843750000,-0.5856327696
0.4823737374,-0.4804687500,-0.5812036984
0.4823737374,-0.4765625000,-0.5767664467
0.4823737374,-0.4726562500,-0.5723211318
0.4823737374,-0.4687500000,-0.5678678692
0.4823737374,-0.4648437500,-0.5634067727
0.4823737374,-0.4609375000,-0.5589379544
0.4823737374,-0.4570312500,-0.5544615248
0.4823737374,-0.4531250000,-0.5499775927
0.4823737374,-0.4492187500,-0.5454862654
0.4823737374,-0.4453125000,-0.5409876485
0.4823737374,-0.4414062500,-0.5364818464
0.4823737374,-0.4375000000,-0.5319689619
0.4823737374,-0.4335937500,-0.5274490961
0.4823737374,-0.4296875000,-0.5229223492
0.4823737374,-0.4257812500,-0.5183888196
0.4823737374,-0.4218750000,-0.5138486046
0.4823737374,-0.4179687500,-0.5093018002
0.4823737374,-0.4140625000,-0.5047485011
0.4823737374,-0.4101562500,-0.5001888006
0.4823737374,-0.4062500000,-0.4956227911
0.4823737374,-0.4023437500,-0.4910505635
0.4823737374,-0.3984375000,-0.4864722077
0.4823737374,-0.3945312500,-0.4818878124
0.4823737374,-0.3906250000,-0.4772974654
0.4823737374,-0.3867187500,-0.4727012531
0.4823737374,-0.3828125000,-0.4680992610
0.4823737374,-0.3789062500,-0.4634915737
0.4823737374,-0.3750000000,-0.4588782745
0.4823737374,-0.3710937500,-0.4542594459
0.4823737374,-0.3671875000,-0.4496351694
0.4823737374,-0.3632812500,-0.4450055256
0.4823737374,-0.3593750000,-0.4403705940
0.4823737374,-0.3554687500,-0.4357304534
0.4823737374,-0.3515625000,-0.4310851817
0.4823737374,-0.3476562500,-0.4264348557
0.4823737374,-0.3437500000,-0.4217795515
0.4823737374,-0.3398437500,-0.4171193446
0.4823737374,-0.3359375000,-0.4124543094
0.4823737374,-0.3320312500,-0.4077845195
0.4823737374,-0.3281250000,-0.4031100479
0.4823737374,-0.3242187500,-0.3984309667
0.4823737374,-0.3203125000,-0.3937473473
0.4823737374,-0.3164062500,-0.3890592605
0.4823737374,-0.3125000000,-0.3843667762
0.4823737374,-0.3085937500,-0.3796699637
0.4823737374,-0.3046875000,-0.3749688916
0.4823737374,-0.3007812500,-0.3702636279
0.4823737374,-0.2968750000,-0.3655542398
0.4823737374,-0.2929687500,-0.3608407941
0.4823737374,-0.2890625000,-0.3561233567
0.4823737374,-0.2851562500,-0.3514019931
0.4823737374,-0.2812500000,-0.3466767681
0.4823737374,-0.2773437500,-0.3419477460
0.4823737374,-0.2734375000,-0.3372149904
0.4823737374,-0.2695312500,-0.3324785646
0.4823737374,-0.2656250000,-0.3277385311
0.4823737374,-0.2617187500,-0.3229949519
0.4823737374,-0.2578125000,-0.3182478887
0.4823737374,-0.2539062500,-0.3134974024
0.4823737374,-0.2500000000,-0.3087435535
0.4823737374,-0.2460937500,-0.3039864022
0.4823737374,-0.2421875000,-0.2992260080
0.4823737374,-0.2382812500,-0.2944624300
0.4823737374,-0.2343750000,-0.2896957270
0.4823737374,-0.2304687500,-0.2849259571
0.4823737374,-0.2265625000,-0.2801531781
0.4823737374,-0.2226562500,-0.2753774474
0.4823737374,-0.2187500000,-0.2705988219
0.4823737374,-0.2148437500,-0.2658173584
0.4823737374,-0.2109375000,-0.2610331128
0.4823737374,-0.2070312500,-0.2562461411
0.4823737374,-0.2031250000,-0.2514564986
0.4823737374,-0.1992187500,-0.2466642404
0.4823737374,-0.1953125000,-0.2418694212
0.4823737374,-0.1914062500,-0.2370720955
0.4823737374,-0.1875000000,-0.2322723172
0.4823737374,-0.1835937500,-0.2274701401
0.4823737374,-0.1796875000,-0.2226656176
0.4823737374,-0.1757812500,-0.2178588027
0.4823737374,-0.1718750000,-0.2130497484
0.4823737374,-0.1679687500,-0.2082385071
0.4823737374,-0.1640625000,-0.2034251310
0.4823737374,-0.1601562500,-0.1986096722
0.4823737374,-0.1562500000,-0.1937921823
0.4823737374,-0.1523437500,-0.1889727129
0.4823737374,-0.1484375000,-0.1841513151
0.4823737374,-0.1445312500,-0.1793280401
0.4823737374,-0.1406250000,-0.1745029385
0.4823737374,-0.1367187500,-0.1696760609
0.4823737374,-0.1328125000,-0.1648474578
0.4823737374,-0.1289062500,-0.1600171792
0.4823737374,-0.1250000000,-0.1551852752
0.4823737374,-0.1210937500,-0.1503517957
0.4823737374,-0.1171875000,-0.1455167902
0.4823737374,-0.1132812500,-0.1406803083
0.4823737374,-0.1093750000,-0.1358423995
0.4823737374,-0.1054687500,-0.1310031128
0.4823737374,-0.1015625000,-0.1261624975
0.4823737374,-0.0976562500,-0.1213206025
0.4823737374,-0.0937500000,-0.1164774769
0.4823737374,-0.0898437500,-0.1116331694
0.4823737374,-0.0859375000,-0.1067877288
0.4823737374,-0.0820312500,-0.1019412037
0.4823737374,-0.0781250000,-0.0970936430
0.4823737374,-0.0742187500,-0.0922450951
0.4823737374,-0.0703125000,-0.0873956087
0.4823737374,-0.0664062500,-0.0825452323
0.4823737374,-0.0625000000,-0.0776940146
0.4823737374,-0.0585937500,-0.0728420042
0.4823737374,-0.0546875000,-0.0679892497
0.4823737374,-0.0507812500,-0.0631357997
0.4823737374,-0.0468750000,-0.0582817031
0.4823737374,-0.0429687500,-0.0534270086
0.4823737374,-0.0390625000,-0.0485717652
0.4823737374,-0.0351562500,-0.0437160219
0.4823737374,-0.0312500000,-0.0388598279
0.4823737374,-0.0273437500,-0.0340032323
0.4823737374,-0.0234375000,-0.0291462848
0.4823737374,-0.0195312500,-0.0242890348
0.4823737374,-0.0156250000,-0.0194315322
0.4823737374,-0.0117187500,-0.0145738271
0.4823737374,-0.0078125000,-0.0097159696
0.4823737374,-0.0039062500,-0.0048580103
0.4823737374,0.0000000000,0.0000000000
0.4823737374,0.0039062500,0.0048580103
0.4823737374,0.0078125000,0.0097159696
0.4823737374,0.0117187500,0.0145738271
0.4823737374,0.0156250000,0.0194315322
0.4823737374,0.0195312500,0.0242890348
0.4823737374,0.0234375000,0.0291462848
0.4823737374,0.0273437500,0.0340032323
0.4823737374,0.0312500000,0.0388598279
0.4823737374,0.0351562500,0.0437160219
0.4823737374,0.0390625000,0.0485717652
0.4823737374,0.0429687500,0.0534270086
0.4823737374,0.0468750000,0.0582817031
0.4823737374,0.0507812500,0.0631357997
0.4823737374,0.0546875000,0.0679892497
0.4823737374,0.0585937500,0.0728420042
0.4823737374,0.0625000000,0.0776940146
0.4823737374,0.0664062500,0.0825452323
0.4823737374,0.0703125000,0.0873956087
0.4823737374,0.0742187500,0.0922450951
0.4823737374,0.0781250000,0.0970936430
0.4823737374,0.0820312500,0.1019412037
0.4823737374,0.0859375000,0.1067877288
0.4823737374,0.0898437500,0.1116331694
0.4823737374,0.0937500000,0.1164774769
0.4823737374,0.0976562500,0.1213206025
0.4823737374,0.1015625000,0.1261624975
0.4823737374,0.1054687500,0.1310031128
0.4823737374,0.1093750000,0.1358423995
0.4823737374,0.1132812500,0.1406803083
0.4823737374,0.1171875000,0.1455167902
0.4823737374,0.1210937500,0.1503517957
0.4823737374,0.1250000000,0.1551852752
0.4823737374,0.1289062500,0.1600171792
0.4823737374,0.1328125000,0.1648474578
0.4823737374,0.1367187500,0.1696760609
0.4823737374,0.1406250000,0.1745029385
0.4823737374,0.1445312500,0.1793280401
0.4823737374,0.1484375000,0.1841513151
