t,x,u
0.19095477,3.28885481,-0.18062763
0.19095477,3.29499073,-0.18804515
0.19095477,3.30112666,-0.19544948
0.19095477,3.30726258,-0.20284011
0.19095477,3.31339850,-0.21021655
0.19095477,3.31953442,-0.21757828
0.19095477,3.32567035,-0.22492482
0.19095477,3.33180627,-0.23225568
0.19095477,3.33794219,-0.23957034
0.19095477,3.34407812,-0.24686834
0.19095477,3.35021404,-0.25414918
0.19095477,3.35634996,-0.26141238
0.19095477,3.36248589,-0.26865747
0.19095477,3.36862181,-0.27588395
0.19095477,3.37475773,-0.28309137
0.19095477,3.38089366,-0.29027925
0.19095477,3.38702958,-0.29744713
0.19095477,3.39316550,-0.30459455
0.19095477,3.39930143,-0.31172104
0.19095477,3.40543735,-0.31882614
0.19095477,3.41157327,-0.32590942
0.19095477,3.41770920,-0.33297042
0.19095477,3.42384512,-0.34000870
0.19095477,3.42998104,-0.34702382
0.19095477,3.43611696,-0.35401534
0.19095477,3.44225289,-0.36098284
0.19095477,3.44838881,-0.36792587
0.19095477,3.45452473,-0.37484403
0.19095477,3.46066066,-0.38173689
0.19095477,3.46679658,-0.38860404
0.19095477,3.47293250,-0.39544507
0.19095477,3.47906843,-0.40225956
0.19095477,3.48520435,-0.40904713
0.19095477,3.49134027,-0.41580736
0.19095477,3.49747620,-0.42253988
0.19095477,3.50361212,-0.42924428
0.19095477,3.50974804,-0.43592019
0.19095477,3.51588397,-0.44256723
0.19095477,3.52201989,-0.44918503
0.19095477,3.52815581,-0.45577320
0.19095477,3.53429174,-0.46233140
0.19095477,3.54042766,-0.46885925
0.19095477,3.54656358,-0.47535640
0.19095477,3.55269950,-0.48182251
0.19095477,3.55883543,-0.48825722
0.19095477,3.56497135,-0.49466019
0.19095477,3.57110727,-0.50103109
0.19095477,3.57724320,-0.50736959
0.19095477,3.58337912,-0.51367536
0.19095477,3.58951504,-0.51994807
0.19095477,3.59565097,-0.52618741
0.19095477,3.60178689,-0.53239307
0.19095477,3.60792281,-0.53856474
0.19095477,3.61405874,-0.54470212
0.19095477,3.62019466,-0.55080491
0.19095477,3.62633058,-0.55687281
0.19095477,3.63246651,-0.56290555
0.19095477,3.63860243,-0.56890284
0.19095477,3.64473835,-0.57486439
0.19095477,3.65087428,-0.58078995
0.19095477,3.65701020,-0.58667923
0.19095477,3.66314612,-0.59253199
0.19095477,3.66928204,-0.59834795
0.19095477,3.67541797,-0.60412687
0.19095477,3.68155389,-0.60986849
0.19095477,3.68768981,-0.61557259
0.19095477,3.69382574,-0.62123891
0.19095477,3.69996166,-0.62686722
0.19095477,3.70609758,-0.63245730
0.19095477,3.71223351,-0.63800892
0.19095477,3.71836943,-0.64352186
0.19095477,3.72450535,-0.64899592
0.19095477,3.73064128,-0.65443087
0.19095477,3.73677720,-0.65982652
0.19095477,3.74291312,-0.66518266
0.19095477,3.74904905,-0.67049911
0.19095477,3.75518497,-0.67577567
0.19095477,3.76132089,-0.68101215
0.19095477,3.76745682,-0.68620838
0.19095477,3.77359274,-0.69136418
0.19095477,3.77972866,-0.69647937
0.19095477,3.78586458,-0.70155380
0.19095477,3.79200051,-0.70658730
0.19095477,3.79813643,-0.71157971
0.19095477,3.80427235,-0.71653088
0.19095477,3.81040828,-0.72144065
0.19095477,3.81654420,-0.72630890
0.19095477,3.82268012,-0.73113547
0.19095477,3.82881605,-0.73592023
0.19095477,3.83495197,-0.74066306
0.19095477,3.84108789,-0.74536381
0.19095477,3.84722382,-0.75002238
0.19095477,3.85335974,-0.75463865
0.19095477,3.85949566,-0.75921249
0.19095477,3.86563159,-0.76374381
0.19095477,3.87176751,-0.76823249
0.19095477,3.87790343,-0.77267844
0.19095477,3.88403935,-0.77708155
0.19095477,3.89017528,-0.78144175
0.19095477,3.89631120,-0.78575893
0.19095477,3.90244712,-0.79003301
0.19095477,3.90858305,-0.79426391
0.19095477,3.91471897,-0.79845156
0.19095477,3.92085489,-0.80259588
0.19095477,3.92699082,-0.80669680
0.19095477,3.93312674,-0.81075426
0.19095477,3.93926266,-0.81476819
0.19095477,3.94539859,-0.81873854
0.19095477,3.95153451,-0.82266526
0.19095477,3.95767043,-0.82654829
0.19095477,3.96380636,-0.83038758
0.19095477,3.96994228,-0.83418310
0.19095477,3.97607820,-0.83793480
0.19095477,3.98221413,-0.84164265
0.19095477,3.98835005,-0.84530662
0.19095477,3.99448597,-0.84892667
0.19095477,4.00062189,-0.85250278
0.19095477,4.00675782,-0.85603493
0.19095477,4.01289374,-0.85952309
0.19095477,4.01902966,-0.86296726
0.19095477,4.02516559,-0.86636741
0.19095477,4.03130151,-0.86972355
0.19095477,4.03743743,-0.87303566
0.19095477,4.04357336,-0.87630373
0.19095477,4.04970928,-0.87952778
0.19095477,4.05584520,-0.88270780
0.19095477,4.06198113,-0.88584379
0.19095477,4.06811705,-0.88893578
0.19095477,4.07425297,-0.89198376
0.19095477,4.08038890,-0.89498775
0.19095477,4.08652482,-0.89794777
0.19095477,4.09266074,-0.90086384
0.19095477,4.09879667,-0.90373598
0.19095477,4.10493259,-0.90656421
0.19095477,4.11106851,-0.90934858
0.19095477,4.11720443,-0.91208910
0.19095477,4.12334036,-0.91478581
0.19095477,4.12947628,-0.91743874
0.19095477,4.13561220,-0.92004793
0.19095477,4.14174813,-0.92261344
0.19095477,4.14788405,-0.92513528
0.19095477,4.15401997,-0.92761352
0.19095477,4.16015590,-0.93004820
0.19095477,4.16629182,-0.93243938
0.19095477,4.17242774,-0.93478709
0.19095477,4.17856367,-0.93709141
0.19095477,4.18469959,-0.93935238
0.19095477,4.19083551,-0.94157006
0.19095477,4.19697144,-0.94374452
0.19095477,4.20310736,-0.94587582
0.19095477,4.20924328,-0.94796403
0.19095477,4.21537921,-0.95000920
0.19095477,4.22151513,-0.95201142
0.19095477,4.22765105,-0.95397075
0.19095477,4.23378697,-0.95588727
0.19095477,4.23992290,-0.95776105
0.19095477,4.24605882,-0.95959217
0.19095477,4.25219474,-0.96138071
0.19095477,4.25833067,-0.96312675
0.19095477,4.26446659,-0.96483037
0.19095477,4.27060251,-0.96649165
0.19095477,4.27673844,-0.96811068
0.19095477,4.28287436,-0.96968756
0.19095477,4.28901028,-0.97122236
0.19095477,4.29514621,-0.97271518
0.19095477,4.30128213,-0.97416612
0.19095477,4.30741805,-0.97557526
0.19095477,4.31355398,-0.97694270
0.19095477,4.31968990,-0.97826853
0.19095477,4.32582582,-0.97955287
0.19095477,4.33196174,-0.98079580
0.19095477,4.33809767,-0.98199743
0.19095477,4.34423359,-0.98315786
0.19095477,4.35036951,-0.98427719
0.19095477,4.35650544,-0.98535553
0.19095477,4.36264136,-0.98639299
0.19095477,4.36877728,-0.98738967
0.19095477,4.37491321,-0.98834568
0.19095477,4.38104913,-0.98926113
0.19095477,4.38718505,-0.99013614
0.19095477,4.39332098,-0.99097082
0.19095477,4.39945690,-0.99176527
0.19095477,4.40559282,-0.99251962
0.19095477,4.41172875,-0.99323398
0.19095477,4.41786467,-0.99390847
0.19095477,4.42400059,-0.99454320
0.19095477,4.43013652,-0.99513830
0.19095477,4.43627244,-0.99569388
0.19095477,4.44240836,-0.99621006
0.19095477,4.44854428,-0.99668697
0.19095477,4.45468021,-0.99712473
0.19095477,4.46081613,-0.99752347
0.19095477,4.46695205,-0.99788330
0.19095477,4.47308798,-0.99820435
0.19095477,4.47922390,-0.99848675
0.19095477,4.48535982,-0.99873063
0.19095477,4.49149575,-0.99893610
0.19095477,4.49763167,-0.99910331
0.19095477,4.50376759,-0.99923238
0.19095477,4.50990352,-0.99932344
0.19095477,4.51603944,-0.99937662
0.19095477,4.52217536,-0.99939205
0.19095477,4.52831129,-0.99936987
0.19095477,4.53444721,-0.99931020
0.19095477,4.54058313,-0.99921318
0.19095477,4.54671906,-0.99907894
0.19095477,4.55285498,-0.99890763
0.19095477,4.55899090,-0.99869936
0.19095477,4.56512682,-0.99845428
0.19095477,4.57126275,-0.99817253
0.19095477,4.57739867,-0.99785423
0.19095477,4.58353459,-0.99749953
0.19095477,4.58967052,-0.99710857
0.19095477,4.59580644,-0.99668148
0.19095477,4.60194236,-0.99621840
0.19095477,4.60807829,-0.99571948
0.19095477,4.61421421,-0.99518484
0.19095477,4.62035013,-0.99461463
0.19095477,4.62648606,-0.99400899
0.19095477,4.63262198,-0.99336806
0.19095477,4.63875790,-0.99269198
0.19095477,4.64489383,-0.99198089
0.19095477,4.65102975,-0.99123493
0.19095477,4.65716567,-0.99045425
0.19095477,4.66330160,-0.98963899
0.19095477,4.66943752,-0.98878929
0.19095477,4.67557344,-0.98790529
0.19095477,4.68170936,-0.98698713
0.19095477,4.68784529,-0.98603497
0.19095477,4.69398121,-0.98504894
0.19095477,4.70011713,-0.98402918
0.19095477,4.70625306,-0.98297584
0.19095477,4.71238898,-0.98188907
0.19095477,4.71852490,-0.98076901
0.19095477,4.72466083,-0.97961580
0.19095477,4.73079675,-0.97842959
0.19095477,4.73693267,-0.97721052
0.19095477,4.74306860,-0.97595874
0.19095477,4.74920452,-0.97467440
0.19095477,4.75534044,-0.97335763
0.19095477,4.76147637,-0.97200859
0.19095477,4.76761229,-0.97062742
0.19095477,4.77374821,-0.96921427
0.19095477,4.77988414,-0.96776928
0.19095477,4.78602006,-0.96629260
0.19095477,4.79215598,-0.96478437
0.19095477,4.79829190,-0.96324474
0.19095477,4.80442783,-0.96167386
0.19095477,4.81056375,-0.96007187
0.19095477,4.81669967,-0.95843892
0.19095477,4.82283560,-0.95677516
0.19095477,4.82897152,-0.95508073
0.19095477,4.83510744,-0.95335578
0.19095477,4.84124337,-0.95160045
0.19095477,4.84737929,-0.94981490
0.19095477,4.85351521,-0.94799926
0.19095477,4.85965114,-0.94615369
0.19095477,4.86578706,-0.94427833
0.19095477,4.87192298,-0.94237333
0.19095477,4.87805891,-0.94043883
0.19095477,4.88419483,-0.93847499
0.19095477,4.89033075,-0.93648194
0.19095477,4.89646667,-0.93445983
0.19095477,4.90260260,-0.93240882
0.19095477,4.90873852,-0.93032904
0.19095477,4.91487444,-0.92822064
0.19095477,4.92101037,-0.92608377
0.19095477,4.92714629,-0.92391857
0.19095477,4.93328221,-0.92172520
0.19095477,4.93941814,-0.91950379
0.19095477,4.94555406,-0.91725450
0.19095477,4.95168998,-0.91497746
0.19095477,4.95782591,-0.91267283
0.19095477,4.96396183,-0.91034074
0.19095477,4.97009775,-0.90798135
0.19095477,4.97623368,-0.90559481
0.19095477,4.98236960,-0.90318124
0.19095477,4.98850552,-0.90074081
0.19095477,4.99464145,-0.89827366
0.19095477,5.00077737,-0.89577992
0.19095477,5.00691329,-0.89325975
0.19095477,5.01304921,-0.89071329
0.19095477,5.01918514,-0.88814069
0.19095477,5.02532106,-0.88554208
0.19095477,5.03145698,-0.88291762
0.19095477,5.03759291,-0.88026745
0.19095477,5.04372883,-0.87759170
0.19095477,5.04986475,-0.87489054
0.19095477,5.05600068,-0.87216409
0.19095477,5.06213660,-0.86941250
0.19095477,5.06827252,-0.86663592
0.19095477,5.07440845,-0.86383449
0.19095477,5.08054437,-0.86100835
0.19095477,5.08668029,-0.85815765
0.19095477,5.09281622,-0.85528252
0.19095477,5.09895214,-0.85238311
0.19095477,5.10508806,-0.84945957
0.19095477,5.11122399,-0.84651203
0.19095477,5.11735991,-0.84354063
0.19095477,5.12349583,-0.84054553
0.19095477,5.12963175,-0.83752686
0.19095477,5.13576768,-0.83448475
0.19095477,5.14190360,-0.83141936
0.19095477,5.14803952,-0.82833083
0.19095477,5.15417545,-0.82521928
0.19095477,5.16031137,-0.82208488
0.19095477,5.16644729,-0.81892775
0.19095477,5.17258322,-0.81574803
0.19095477,5.17871914,-0.81254587
0.19095477,5.18485506,-0.80932141
0.19095477,5.19099099,-0.80607479
0.19095477,5.19712691,-0.80280614
0.19095477,5.20326283,-0.79951560
0.19095477,5.20939876,-0.79620332
0.19095477,5.21553468,-0.79286943
0.19095477,5.22167060,-0.78951407
0.19095477,5.22780653,-0.78613738
0.19095477,5.23394245,-0.78273950
0.19095477,5.24007837,-0.77932057
0.19095477,5.24621429,-0.77588072
0.19095477,5.25235022,-0.77242009
0.19095477,5.25848614,-0.76893882
0.19095477,5.26462206,-0.76543704
0.19095477,5.27075799,-0.76191491
0.19095477,5.27689391,-0.75837254
0.19095477,5.28302983,-0.75481007
0.19095477,5.28916576,-0.75122766
0.19095477,5.29530168,-0.74762542
0.19095477,5.30143760,-0.74400349
0.19095477,5.30757353,-0.74036202
0.19095477,5.31370945,-0.73670113
0.19095477,5.31984537,-0.73302097
0.19095477,5.32598130,-0.72932166
0.19095477,5.33211722,-0.72560335
0.19095477,5.33825314,-0.72186616
0.19095477,5.34438906,-0.71811023
0.19095477,5.35052499,-0.71433570
0.19095477,5.35666091,-0.71054270
0.19095477,5.36279683,-0.70673136
0.19095477,5.36893276,-0.70290181
0.19095477,5.37506868,-0.69905420
0.19095477,5.38120460,-0.69518865
0.19095477,5.38734053,-0.69130530
0.19095477,5.39347645,-0.68740428
0.19095477,5.39961237,-0.68348572
0.19095477,5.40574830,-0.67954975
0.19095477,5.41188422,-0.67559651
0.19095477,5.41802014,-0.67162613
0.19095477,5.42415607,-0.66763874
0.19095477,5.43029199,-0.66363447
0.19095477,5.43642791,-0.65961345
0.19095477,5.44256384,-0.65557582
0.19095477,5.44869976,-0.65152170
0.19095477,5.45483568,-0.64745122
0.19095477,5.46097160,-0.64336453
0.19095477,5.46710753,-0.63926173
0.19095477,5.47324345,-0.63514298
0.19095477,5.47937937,-0.63100839
0.19095477,5.48551530,-0.62685809
0.19095477,5.49165122,-0.62269222
0.19095477,5.49778714,-0.61851091
0.19095477,5.50392307,-0.61431428
0.19095477,5.51005899,-0.61010246
0.19095477,5.51619491,-0.60587558
0.19095477,5.52233084,-0.60163377
0.19095477,5.52846676,-0.59737715
0.19095477,5.53460268,-0.59310587
0.19095477,5.54073861,-0.58882003
0.19095477,5.54687453,-0.58451978
0.19095477,5.55301045,-0.58020523
0.19095477,5.55914638,-0.57587652
0.19095477,5.56528230,-0.57153377
0.19095477,5.57141822,-0.56717712
0.19095477,5.57755414,-0.56280667
0.19095477,5.58369007,-0.55842258
0.19095477,5.58982599,-0.55402494
0.19095477,5.59596191,-0.54961391
0.19095477,5.60209784,-0.54518959
0.19095477,5.60823376,-0.54075213
0.19095477,5.61436968,-0.53630163
0.19095477,5.62050561,-0.53183823
0.19095477,5.62664153,-0.52736205
0.19095477,5.63277745,-0.52287323
0.19095477,5.63891338,-0.51837187
0.19095477,5.64504930,-0.51385811
0.19095477,5.65118522,-0.50933207
0.19095477,5.65732115,-0.50479388
0.19095477,5.66345707,-0.50024366
0.19095477,5.66959299,-0.49568153
0.19095477,5.67572892,-0.49110762
0.19095477,5.68186484,-0.48652206
0.19095477,5.68800076,-0.48192495
0.19095477,5.69413668,-0.47731644
0.19095477,5.70027261,-0.47269663
0.19095477,5.70640853,-0.46806566
0.19095477,5.71254445,-0.46342365
0.19095477,5.71868038,-0.45877071
0.19095477,5.72481630,-0.45410698
0.19095477,5.73095222,-0.44943257
0.19095477,5.73708815,-0.44474761
0.19095477,5.74322407,-0.44005222
0.19095477,5.74935999,-0.43534652
0.19095477,5.75549592,-0.43063063
0.19095477,5.76163184,-0.42590467
0.19095477,5.76776776,-0.42116877
0.19095477,5.77390369,-0.41642304
0.19095477,5.78003961,-0.41166761
0.19095477,5.78617553,-0.40690260
0.19095477,5.79231146,-0.40212812
0.19095477,5.79844738,-0.39734431
0.19095477,5.80458330,-0.39255128
0.19095477,5.81071922,-0.38774914
0.19095477,5.81685515,-0.38293803
0.19095477,5.82299107,-0.37811806
0.19095477,5.82912699,-0.37328935
0.19095477,5.83526292,-0.36845202
0.19095477,5.84139884,-0.36360618
0.19095477,5.84753476,-0.35875197
0.19095477,5.85367069,-0.35388950
0.19095477,5.85980661,-0.34901889
0.19095477,5.86594253,-0.34414025
0.19095477,5.87207846,-0.33925371
0.19095477,5.87821438,-0.33435939
0.19095477,5.88435030,-0.32945740
0.19095477,5.89048623,-0.32454786
0.19095477,5.89662215,-0.31963090
0.19095477,5.90275807,-0.31470662
0.19095477,5.90889399,-0.30977516
0.19095477,5.91502992,-0.30483662
0.19095477,5.92116584,-0.29989113
0.19095477,5.92730176,-0.29493880
0.19095477,5.93343769,-0.28997975
0.19095477,5.93957361,-0.28501410
0.19095477,5.94570953,-0.28004196
0.19095477,5.95184546,-0.27506346
0.19095477,5.95798138,-0.27007872
0.19095477,5.96411730,-0.26508784
0.19095477,5.97025323,-0.26009095
0.19095477,5.97638915,-0.25508816
0.19095477,5.98252507,-0.25007959
0.19095477,5.98866100,-0.24506536
0.19095477,5.99479692,-0.24004558
0.19095477,6.00093284,-0.23502038
0.19095477,6.00706877,-0.22998987
0.19095477,6.01320469,-0.22495416
0.19095477,6.01934061,-0.21991337
0.19095477,6.02547653,-0.21486762
0.19095477,6.03161246,-0.20981703
0.19095477,6.03774838,-0.20476170
0.19095477,6.04388430,-0.19970177
0.19095477,6.05002023,-0.19463734
0.19095477,6.05615615,-0.18956852
0.19095477,6.06229207,-0.18449545
0.19095477,6.06842800,-0.17941823
0.19095477,6.07456392,-0.17433697
0.19095477,6.08069984,-0.16925180
0.19095477,6.08683577,-0.16416283
0.19095477,6.09297169,-0.15907018
0.19095477,6.09910761,-0.15397395
0.19095477,6.10524354,-0.14887428
0.19095477,6.11137946,-0.14377126
0.19095477,6.11751538,-0.13866503
0.19095477,6.12365131,-0.13355568
0.19095477,6.12978723,-0.12844335
0.19095477,6.13592315,-0.12332814
0.19095477,6.14205907,-0.11821018
0.19095477,6.14819500,-0.11308956
0.19095477,6.15433092,-0.10796642
0.19095477,6.16046684,-0.10284087
0.19095477,6.16660277,-0.09771301
0.19095477,6.17273869,-0.09258298
0.19095477,6.17887461,-0.08745087
0.19095477,6.18501054,-0.08231681
0.19095477,6.19114646,-0.07718091
0.19095477,6.19728238,-0.07204329
0.19095477,6.20341831,-0.06690406
0.19095477,6.20955423,-0.06176333
0.19095477,6.21569015,-0.05662123
0.19095477,6.22182608,-0.05147787
0.19095477,6.22796200,-0.04633335
0.19095477,6.23409792,-0.04118781
0.19095477,6.24023385,-0.03604134
0.19095477,6.24636977,-0.03089407
0.19095477,6.25250569,-0.02574611
0.19095477,6.25864161,-0.02059758
0.19095477,6.26477754,-0.01544858
0.19095477,6.27091346,-0.01029925
0.19095477,6.27704938,-0.00514968
0.20100503,0.00000000,-0.00000000
0.20100503,0.00613592,0.00510673
0.20100503,0.01227185,0.01021334
0.20100503,0.01840777,0.01531974
0.20100503,0.02454369,0.02042580
0.20100503,0.03067962,0.02553141
0.20100503,0.03681554,0.03063648
0.20100503,0.04295146,0.03574087
0.20100503,0.04908739,0.04084449
0.20100503,0.05522331,0.04594722
0.20100503,0.06135923,0.05104895
0.20100503,0.06749515,0.05614957
0.20100503,0.07363108,0.06124896
0.20100503,0.07976700,0.06634703
0.20100503,0.08590292,0.07144364
0.20100503,0.09203885,0.07653871
0.20100503,0.09817477,0.08163211
0.20100503,0.10431069,0.08672372
0.20100503,0.11044662,0.09181345
0.20100503,0.11658254,0.09690118
0.20100503,0.12271846,0.10198680
0.20100503,0.12885439,0.10707019
0.20100503,0.13499031,0.11215125
0.20100503,0.14112623,0.11722986
0.20100503,0.14726216,0.12230591
0.20100503,0.15339808,0.12737930
0.20100503,0.15953400,0.13244990
0.20100503,0.16566993,0.13751761
0.20100503,0.17180585,0.14258231
0.20100503,0.17794177,0.14764390
0.20100503,0.18407769,0.15270226
0.20100503,0.19021362,0.15775728
0.20100503,0.19634954,0.16280885
0.20100503,0.20248546,0.16785685
0.20100503,0.20862139,0.17290118
0.20100503,0.21475731,0.17794172
0.20100503,0.22089323,0.18297836
0.20100503,0.22702916,0.18801098
0.20100503,0.23316508,0.19303949
0.20100503,0.23930100,0.19806375
0.20100503,0.24543693,0.20308366
0.20100503,0.25157285,0.20809911
0.20100503,0.25770877,0.21310999
0.20100503,0.26384470,0.21811617
0.20100503,0.26998062,0.22311756
0.20100503,0.27611654,0.22811403
0.20100503,0.28225246,0.23310548
0.20100503,0.28838839,0.23809178
0.20100503,0.29452431,0.24307283
0.20100503,0.30066023,0.24804852
0.20100503,0.30679616,0.25301873
0.20100503,0.31293208,0.25798334
0.20100503,0.31906800,0.26294225
0.20100503,0.32520393,0.26789534
0.20100503,0.33133985,0.27284249
0.20100503,0.33747577,0.27778360
0.20100503,0.34361170,0.28271855
0.20100503,0.34974762,0.28764722
0.20100503,0.35588354,0.29256950
0.20100503,0.36201947,0.29748527
0.20100503,0.36815539,0.30239443
0.20100503,0.37429131,0.30729685
0.20100503,0.38042724,0.31219243
0.20100503,0.38656316,0.31708105
0.20100503,0.39269908,0.32196259
0.20100503,0.39883500,0.32683693
0.20100503,0.40497093,0.33170397
0.20100503,0.41110685,0.33656359
0.20100503,0.41724277,0.34141567
0.20100503,0.42337870,0.34626010
0.20100503,0.42951462,0.35109676
0.20100503,0.43565054,0.35592553
0.20100503,0.44178647,0.36074631
0.20100503,0.44792239,0.36555897
0.20100503,0.45405831,0.37036339
0.20100503,0.46019424,0.37515947
0.20100503,0.46633016,0.37994709
0.20100503,0.47246608,0.38472612
0.20100503,0.47860201,0.38949645
0.20100503,0.48473793,0.39425797
0.20100503,0.49087385,0.39901056
0.20100503,0.49700978,0.40375410
0.20100503,0.50314570,0.40848847
0.20100503,0.50928162,0.41321356
0.20100503,0.51541754,0.41792925
0.20100503,0.52155347,0.42263542
0.20100503,0.52768939,0.42733195
0.20100503,0.53382531,0.43201873
0.20100503,0.53996124,0.43669563
0.20100503,0.54609716,0.44136254
0.20100503,0.55223308,0.44601934
0.20100503,0.55836901,0.45066592
0.20100503,0.56450493,0.45530214
0.20100503,0.57064085,0.45992790
0.20100503,0.57677678,0.46454307
0.20100503,0.58291270,0.46914754
0.20100503,0.58904862,0.47374118
0.20100503,0.59518455,0.47832388
0.20100503,0.60132047,0.48289551
0.20100503,0.60745639,0.48745596
0.20100503,0.61359232,0.49200510
0.20100503,0.61972824,0.49654281
0.20100503,0.62586416,0.50106898
0.20100503,0.63200008,0.50558349
0.20100503,0.63813601,0.51008620
0.20100503,0.64427193,0.51457701
0.20100503,0.65040785,0.51905578
0.20100503,0.65654378,0.52352240
0.20100503,0.66267970,0.52797675
0.20100503,0.66881562,0.53241870
0.20100503,0.67495155,0.53684813
0.20100503,0.68108747,0.54126493
0.20100503,0.68722339,0.54566895
0.20100503,0.69335932,0.55006009
0.20100503,0.69949524,0.55443823
0.20100503,0.70563116,0.55880323
0.20100503,0.71176709,0.56315497
0.20100503,0.71790301,0.56749333
0.20100503,0.72403893,0.57181819
0.20100503,0.73017486,0.57612942
0.20100503,0.73631078,0.58042690
0.20100503,0.74244670,0.58471051
0.20100503,0.74858262,0.58898011
0.20100503,0.75471855,0.59323559
0.20100503,0.76085447,0.59747681
0.20100503,0.76699039,0.60170366
0.20100503,0.77312632,0.60591601
0.20100503,0.77926224,0.61011373
0.20100503,0.78539816,0.61429670
0.20100503,0.79153409,0.61846478
0.20100503,0.79767001,0.62261786
0.20100503,0.80380593,0.62675581
0.20100503,0.80994186,0.63087849
0.20100503,0.81607778,0.63498579
0.20100503,0.82221370,0.63907758
0.20100503,0.82834963,0.64315372
0.20100503,0.83448555,0.64721409
0.20100503,0.84062147,0.65125857
0.20100503,0.84675739,0.65528701
0.20100503,0.85289332,0.65929931
0.20100503,0.85902924,0.66329532
0.20100503,0.86516516,0.66727491
0.20100503,0.87130109,0.67123797
0.20100503,0.87743701,0.67518435
0.20100503,0.88357293,0.67911393
0.20100503,0.88970886,0.68302659
0.20100503,0.89584478,0.68692218
0.20100503,0.90198070,0.69080058
0.20100503,0.90811663,0.69466165
0.20100503,0.91425255,0.69850527
0.20100503,0.92038847,0.70233131
0.20100503,0.92652440,0.70613964
0.20100503,0.93266032,0.70993011
0.20100503,0.93879624,0.71370261
0.20100503,0.94493217,0.71745699
0.20100503,0.95106809,0.72119313
0.20100503,0.95720401,0.72491090
0.20100503,0.96333993,0.72861015
0.20100503,0.96947586,0.73229077
0.20100503,0.97561178,0.73595260
0.20100503,0.98174770,0.73959553
0.20100503,0.98788363,0.74321941
0.20100503,0.99401955,0.74682412
0.20100503,1.00015547,0.75040952
0.20100503,1.00629140,0.75397546
0.20100503,1.01242732,0.75752183
0.20100503,1.01856324,0.76104848
0.20100503,1.02469917,0.76455528
0.20100503,1.03083509,0.76804209
0.20100503,1.03697101,0.77150878
0.20100503,1.04310694,0.77495521
0.20100503,1.04924286,0.77838124
0.20100503,1.05537878,0.78178674
0.20100503,1.06151471,0.78517157
0.20100503,1.06765063,0.78853560
0.20100503,1.07378655,0.79187868
0.20100503,1.07992247,0.79520068
0.20100503,1.08605840,0.79850146
0.20100503,1.09219432,0.80178088
0.20100503,1.09833024,0.80503881
0.20100503,1.10446617,0.80827510
0.20100503,1.11060209,0.81148962
0.20100503,1.11673801,0.81468223
0.20100503,1.12287394,0.81785279
0.20100503,1.12900986,0.82100115
0.20100503,1.13514578,0.82412719
0.20100503,1.14128171,0.82723075
0.20100503,1.14741763,0.83031171
0.20100503,1.15355355,0.83336991
0.20100503,1.15968948,0.83640522
0.20100503,1.16582540,0.83941749
0.20100503,1.17196132,0.84240659
0.20100503,1.17809725,0.84537238
0.20100503,1.18423317,0.84831470
0.20100503,1.19036909,0.85123343
0.20100503,1.19650501,0.85412842
0.20100503,1.20264094,0.85699952
0.20100503,1.20877686,0.85984659
0.20100503,1.21491278,0.86266949
0.20100503,1.22104871,0.86546808
0.20100503,1.22718463,0.86824222
0.20100503,1.23332055,0.87099175
0.20100503,1.23945648,0.87371654
0.20100503,1.24559240,0.87641645
0.20100503,1.25172832,0.87909132
0.20100503,1.25786425,0.88174102
0.20100503,1.26400017,0.88436539
0.20100503,1.27013609,0.88696431
0.20100503,1.27627202,0.88953761
0.20100503,1.28240794,0.89208515
0.20100503,1.28854386,0.89460680
0.20100503,1.29467978,0.89710240
0.20100503,1.30081571,0.89957180
0.20100503,1.30695163,0.90201487
0.20100503,1.31308755,0.90443146
0.20100503,1.31922348,0.90682141
0.20100503,1.32535940,0.90918459
0.20100503,1.33149532,0.91152085
0.20100503,1.33763125,0.91383003
0.20100503,1.34376717,0.91611200
0.20100503,1.34990309,0.91836660
0.20100503,1.35603902,0.92059369
0.20100503,1.36217494,0.92279313
0.20100503,1.36831086,0.92496475
0.20100503,1.37444679,0.92710842
0.20100503,1.38058271,0.92922399
0.20100503,1.38671863,0.93131131
0.20100503,1.39285456,0.93337023
0.20100503,1.39899048,0.93540061
0.20100503,1.40512640,0.93740228
0.20100503,1.41126232,0.93937512
0.20100503,1.41739825,0.94131896
0.20100503,1.42353417,0.94323366
0.20100503,1.42967009,0.94511908
0.20100503,1.43580602,0.94697505
0.20100503,1.44194194,0.94880144
0.20100503,1.44807786,0.95059809
0.20100503,1.45421379,0.95236485
0.20100503,1.46034971,0.95410158
0.20100503,1.46648563,0.95580812
0.20100503,1.47262156,0.95748433
0.20100503,1.47875748,0.95913006
0.20100503,1.48489340,0.96074515
0.20100503,1.49102933,0.96232946
0.20100503,1.49716525,0.96388284
0.20100503,1.50330117,0.96540514
0.20100503,1.50943710,0.96689621
0.20100503,1.51557302,0.96835590
0.20100503,1.52170894,0.96978406
0.20100503,1.52784486,0.97118054
0.20100503,1.53398079,0.97254519
0.20100503,1.54011671,0.97387787
0.20100503,1.54625263,0.97517842
0.20100503,1.55238856,0.97644669
0.20100503,1.55852448,0.97768253
0.20100503,1.56466040,0.97888580
0.20100503,1.57079633,0.98005634
0.20100503,1.57693225,0.98119401
0.20100503,1.58306817,0.98229866
0.20100503,1.58920410,0.98337014
0.20100503,1.59534002,0.98440829
0.20100503,1.60147594,0.98541298
